trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'e': 0.024723526470339388, 'a': 0.4}",25,9,29.624719903706723,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'e': 0.02447752327165267, 'a': 0.4}",20,13,11.544123132502133,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'e': 0.024233967845691113, 'a': 0.4}",25,17,14.987386594549678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'e': 0.023992835836709175, 'a': 0.4}",20,4,29.37374852979638,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'e': 0.023754103131304997, 'a': 0.4}",20,3,31.601503910944075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'e': 0.023517745856009107, 'a': 0.4}",20,7,23.359459659680738,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'e': 0.023283740374897, 'a': 0.4}",20,13,17.613824939234505,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'e': 0.02305206328722557, 'a': 0.4}",30,12,32.7581406542661,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'e': 0.02282269142509297, 'a': 0.4}",35,27,12.861995254482423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'e': 0.022595601851121864, 'a': 0.4}",35,9,46.63017453499286,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'e': 0.02237077185616559, 'a': 0.4}",20,16,6.0138915033034595,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'e': 0.022148178957037315, 'a': 0.4}",25,7,27.6653946535106,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'e': 0.02192780089426161, 'a': 0.4}",25,0,32.610431216253026,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
383,False,"{'e': 0.02170961562984857, 'a': 0.4}",20,3,28.042212967144618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'e': 0.021493601345089923, 'a': 0.4}",20,16,6.797415782405559,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'e': 0.02127973643837717, 'a': 0.4}",20,1,29.824442026110834,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'e': 0.021067999523041434, 'a': 0.4}",20,13,13.24079073053645,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'e': 0.020858369425214716, 'a': 0.4}",20,16,7.416848177921752,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'e': 0.020650825181712566, 'a': 0.4}",20,6,27.38493111857573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'e': 0.020445346037937653, 'a': 0.4}",30,13,31.104283071521493,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'e': 0.02024191144580439, 'a': 0.4}",20,11,15.38992815986952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'e': 0.020040501061684014, 'a': 0.4}",30,19,19.53570006277025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'e': 0.019841094744370288, 'a': 0.4}",20,15,7.272841280227448,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'e': 0.019643672553065292, 'a': 0.4}",25,11,21.081137352685836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'e': 0.01944821474538539, 'a': 0.4}",20,11,18.250041710722872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'e': 0.01925470177538692, 'a': 0.4}",30,17,23.008981242967632,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'e': 0.019063114291611637, 'a': 0.4}",25,17,-7.690798871792872,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
397,False,"{'e': 0.018873433135151486, 'a': 0.4}",20,0,27.22649204395924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
398,False,"{'e': 0.018685639337732773, 'a': 0.4}",20,13,12.726189307783647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'e': 0.018499714119819242, 'a': 0.4}",25,15,16.00207609123019,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'e': 0.01831563888873418, 'a': 0.4}",25,19,11.395279566930633,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'e': 0.018133395236801075, 'a': 0.4}",20,12,14.227434460903972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'e': 0.01795296493950285, 'a': 0.4}",25,19,11.58566890963919,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'e': 0.01777432995365944, 'a': 0.4}",20,7,26.640738671090613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'e': 0.017597472415623393, 'a': 0.4}",25,14,11.46840883443461,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
405,False,"{'e': 0.017422374639493515, 'a': 0.4}",20,11,14.386749154433975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'e': 0.017249019115346265, 'a': 0.4}",30,18,22.642716085117115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'e': 0.017077388507484793, 'a': 0.4}",25,15,17.31559651582927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'e': 0.01690746565270528, 'a': 0.4}",20,14,9.222826154969757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'e': 0.016739233558580632, 'a': 0.4}",30,2,41.45019131767651,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'e': 0.016572675401761255, 'a': 0.4}",20,6,26.755330722048225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'e': 0.016407774526292645, 'a': 0.4}",25,11,23.786391826226552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'e': 0.01624451444194987, 'a': 0.4}",20,10,15.941922897956731,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'e': 0.016082878822588433, 'a': 0.4}",20,3,15.152218809328078,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
414,False,"{'e': 0.015922851504511698, 'a': 0.4}",20,10,17.00903559098204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'e': 0.015764416484854486, 'a': 0.4}",25,11,-15.813628631067042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
416,False,"{'e': 0.01560755791998283, 'a': 0.4}",20,8,21.568700144729164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'e': 0.015452260123909515, 'a': 0.4}",20,12,14.981051275653131,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'e': 0.015298507566725518, 'a': 0.4}",20,2,-0.3857056649168018,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
419,False,"{'e': 0.01514628487304698, 'a': 0.4}",25,3,35.87445266420879,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'e': 0.014995576820477703, 'a': 0.4}",25,11,26.00685911417852,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'e': 0.014846368338086832, 'a': 0.4}",25,8,28.769499457509575,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'e': 0.014698644504901784, 'a': 0.4}",30,18,21.630718930082566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'e': 0.014552390548416123, 'a': 0.4}",30,13,30.52677943131138,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'e': 0.01440759184311235, 'a': 0.4}",20,9,18.37210950303496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'e': 0.014264233908999256, 'a': 0.4}",20,8,-2.693317904484916,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
426,False,"{'e': 0.014122302410163962, 'a': 0.4}",30,19,-3.0663547402173714,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
427,False,"{'e': 0.013981783153338296, 'a': 0.4}",25,19,11.577432718201266,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'e': 0.013842662086479501, 'a': 0.4}",20,16,8.51032051554809,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'e': 0.013704925297364945, 'a': 0.4}",20,5,29.48723727160735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'e': 0.013568559012200934, 'a': 0.4}",20,8,21.748932145200943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'e': 0.013433549594245302, 'a': 0.4}",20,0,33.00212776656518,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
432,False,"{'e': 0.013299883542443767, 'a': 0.4}",20,16,7.912511846069993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'e': 0.013167547490079751, 'a': 0.4}",25,20,11.020437282488599,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'e': 0.013036528203437736, 'a': 0.4}",20,15,9.656866043062813,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'e': 0.012906812580479862, 'a': 0.4}",20,2,31.00066317272766,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'e': 0.01277838764953576, 'a': 0.4}",30,20,18.526477094273833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'e': 0.012651240568005305, 'a': 0.4}",35,17,29.48551828776527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'e': 0.012525358621074385, 'a': 0.4}",25,5,24.213794839254405,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'e': 0.012400729220443406, 'a': 0.4}",20,8,-16.722820464712797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
440,False,"{'e': 0.012277339903068436, 'a': 0.4}",20,9,18.9085286294828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'e': 0.012155178329914935, 'a': 0.4}",25,12,19.808773319333415,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'e': 0.012034232284723775, 'a': 0.4}",20,10,18.84273496294548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'e': 0.011914489672789647, 'a': 0.4}",25,6,-18.01116619500386,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
444,False,"{'e': 0.011795938519751562, 'a': 0.4}",20,3,20.653274763946367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'e': 0.011678566970395442, 'a': 0.4}",20,13,14.386526514507771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'e': 0.011562363287468536, 'a': 0.4}",25,13,20.26447004406051,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'e': 0.01144731585050571, 'a': 0.4}",20,5,18.694586141981933,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
448,False,"{'e': 0.011333413154667387, 'a': 0.4}",20,0,26.068733331680743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
449,False,"{'e': 0.011220643809589084, 'a': 0.4}",20,11,18.56392150320083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'e': 0.011108996538242306, 'a': 0.4}",20,13,11.902598876100438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'e': 0.010998460175806881, 'a': 0.4}",20,8,23.150936331385893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'e': 0.01088902366855444, 'a': 0.4}",30,17,15.3301800931806,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'e': 0.010780676072743084, 'a': 0.4}",20,6,22.591955100524928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'e': 0.010673406553522925, 'a': 0.4}",25,11,-19.225794083190905,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
455,False,"{'e': 0.010567204383852655, 'a': 0.4}",35,18,32.92254136804352,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'e': 0.010462058943426795, 'a': 0.4}",20,6,20.945337600996368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'e': 0.010357959717613696, 'a': 0.4}",20,16,7.344003752314052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'e': 0.010254896296404022, 'a': 0.4}",30,13,30.81315464159666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'e': 0.010152858373369763, 'a': 0.4}",20,14,10.67883217917338,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'e': 0.010051835744633576, 'a': 0.4}",20,3,26.993713288720794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'e': 0.00995181830784842, 'a': 0.4}",25,15,14.54842150706686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'e': 0.009852796061187257, 'a': 0.4}",30,16,22.981018030970283,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'e': 0.009754759102342903, 'a': 0.4}",20,15,9.44184246206072,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'e': 0.009657697627537777, 'a': 0.4}",25,17,17.810709722412476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'e': 0.009561601930543505, 'a': 0.4}",35,21,26.354159455732788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'e': 0.009466462401710323, 'a': 0.4}",35,21,26.86957391055892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'e': 0.009372269527006058, 'a': 0.4}",35,23,24.191391135303263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'e': 0.009279013887064744, 'a': 0.4}",30,19,18.84355675143147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'e': 0.009186686156244664, 'a': 0.4}",25,8,28.411755305753367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'e': 0.009095277101695816, 'a': 0.4}",25,14,18.66449894743048,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'e': 0.00900477758243656, 'a': 0.4}",25,17,15.334075308265199,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'e': 0.008915178548439553, 'a': 0.4}",30,17,21.971017374058768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'e': 0.008826471039726723, 'a': 0.4}",25,16,17.083306056584437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'e': 0.00873864618547329, 'a': 0.4}",25,12,19.254234609761376,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'e': 0.008651695203120634, 'a': 0.4}",25,2,31.354745602079923,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'e': 0.00856560939749806, 'a': 0.4}",30,20,15.193394318579571,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'e': 0.00848038015995326, 'a': 0.4}",20,5,27.26616873078989,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'e': 0.00839599896749147, 'a': 0.4}",30,15,27.077324642533682,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'e': 0.008312457381923119, 'a': 0.4}",30,16,24.604647989008377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'e': 0.00822974704902003, 'a': 0.4}",20,9,20.0979485227332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'e': 0.008147859697679982, 'a': 0.4}",20,7,23.28607272905026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'e': 0.008066787139099614, 'a': 0.4}",25,17,16.62127243778935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'e': 0.007986521265955502, 'a': 0.4}",20,8,23.618464298680614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'e': 0.007907054051593441, 'a': 0.4}",20,13,11.744164413084569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'e': 0.007828377549225767, 'a': 0.4}",20,12,5.843417827860865,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'e': 0.007750483891136692, 'a': 0.4}",20,12,16.14107380985378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'e': 0.007673365287895489, 'a': 0.4}",30,12,27.356901205335163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'e': 0.007597014027577567, 'a': 0.4}",20,9,20.48308941652694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'e': 0.00752142247499327, 'a': 0.4}",20,13,13.317716543754955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'e': 0.007446583070924338, 'a': 0.4}",20,12,11.643125259956726,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
491,False,"{'e': 0.007372488331368012, 'a': 0.4}",30,16,23.78048135480706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'e': 0.007299130846788583, 'a': 0.4}",20,3,25.355820313865475,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'e': 0.0072265032813764625, 'a': 0.4}",20,1,33.85269817553232,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'e': 0.007154598372314579, 'a': 0.4}",25,6,30.21482574529611,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'e': 0.0070834089290521185, 'a': 0.4}",25,17,14.666911208054383,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'e': 0.007012927832585425, 'a': 0.4}",25,2,42.61833410667024,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'e': 0.0069431480347461145, 'a': 0.4}",20,14,13.574706514112204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'e': 0.006874062557496248, 'a': 0.4}",25,10,30.29507842413625,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'e': 0.006805664492230543, 'a': 0.4}",20,12,13.64916221830109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'e': 0.006737946999085467, 'a': 0.4}",30,17,23.823947905178436,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'e': 0.0066709033062552735, 'a': 0.4}",25,16,17.095964719273187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'e': 0.006604526709314805, 'a': 0.4}",25,5,33.54900066541945,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'e': 0.006538810570549064, 'a': 0.4}",35,18,32.581332182260184,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'e': 0.006473748318289405, 'a': 0.4}",20,14,13.675812348698342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'e': 0.006409333446256383, 'a': 0.4}",25,17,12.247121819279158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'e': 0.00634555951290911, 'a': 0.4}",25,18,11.985421708963468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'e': 0.006282420140801118, 'a': 0.4}",20,12,17.599544405023394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'e': 0.006219909015942573, 'a': 0.4}",20,15,11.339012640416218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'e': 0.006158019887168897, 'a': 0.4}",20,7,24.444492743259303,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'e': 0.006096746565515633, 'a': 0.4}",35,17,29.297047872947388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'e': 0.006036082923599565, 'a': 0.4}",20,12,14.163761735536502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'e': 0.005976022895005943, 'a': 0.4}",20,7,21.057405979809165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'e': 0.005916560473681857, 'a': 0.4}",25,6,29.40458733078964,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'e': 0.0058576897133356225, 'a': 0.4}",20,0,25.384073867773974,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'e': 0.005799404726842141, 'a': 0.4}",25,15,17.285848757700577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'e': 0.005741699685654202, 'a': 0.4}",25,7,28.923102005031584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'e': 0.005684568819219595, 'a': 0.4}",20,9,21.97032690882991,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'e': 0.005628006414404065, 'a': 0.4}",25,15,17.858148830758676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'e': 0.005572006814919993, 'a': 0.4}",30,22,14.97441629894488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'e': 0.0055165644207607716, 'a': 0.4}",20,6,22.922778076466802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'e': 0.005461673687640779, 'a': 0.4}",20,12,15.116235402565342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'e': 0.00540732912644096, 'a': 0.4}",20,16,5.643923676143791,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'e': 0.005353525302659903, 'a': 0.4}",25,20,7.29992406794062,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'e': 0.005300256835870402, 'a': 0.4}",25,9,29.958850075091252,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'e': 0.005247518399181385, 'a': 0.4}",20,9,17.320533195970228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'e': 0.005195304718705231, 'a': 0.4}",20,11,18.153801796491607,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'e': 0.005143610573030379, 'a': 0.4}",25,16,15.745913058391958,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'e': 0.00509243079269919, 'a': 0.4}",25,17,-7.310268767178286,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
529,False,"{'e': 0.005041760259690979, 'a': 0.4}",25,17,19.198249311723107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'e': 0.004991593906910217, 'a': 0.4}",20,3,31.159617897110547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'e': 0.004941926717679818, 'a': 0.4}",25,13,20.592085681073172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'e': 0.004892753725239476, 'a': 0.4}",20,12,12.4891392804222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'e': 0.004844070012248967, 'a': 0.4}",25,13,20.217187677497723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'e': 0.004795870710296421, 'a': 0.4}",20,11,21.189764677175503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'e': 0.004748150999411473, 'a': 0.4}",25,2,31.002743333828825,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'e': 0.004700906107583276, 'a': 0.4}",25,19,11.304067927040258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'e': 0.004654131310283272, 'a': 0.4}",30,13,26.47768416221056,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'e': 0.004607821929992752, 'a': 0.4}",20,8,18.22459421730393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'e': 0.004561973335735096, 'a': 0.4}",20,12,13.776338205448202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'e': 0.004516580942612666, 'a': 0.4}",25,15,17.218831668875016,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'e': 0.004471640211348332, 'a': 0.4}",20,12,12.92497372899859,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'e': 0.004427146647831511, 'a': 0.4}",25,5,-6.71934626749436,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
543,False,"{'e': 0.004383095802668776, 'a': 0.4}",35,17,31.01007484368377,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'e': 0.004339483270738895, 'a': 0.4}",25,14,20.8391922090651,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'e': 0.00429630469075234, 'a': 0.4}",20,13,13.130737099227627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'e': 0.004253555744815125, 'a': 0.4}",25,14,17.890968773928687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'e': 0.004211232157997035, 'a': 0.4}",30,20,18.806045469724108,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'e': 0.0041693296979041115, 'a': 0.4}",25,14,21.077135424524723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'e': 0.004127844174255436, 'a': 0.4}",25,12,23.6862797222142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'e': 0.004086771438464067, 'a': 0.4}",30,11,32.71889195979391,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'e': 0.004046107383222199, 'a': 0.4}",20,16,7.8746073184005985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'e': 0.004005847942090417, 'a': 0.4}",30,20,19.86835582674307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'e': 0.003965989089091065, 'a': 0.4}",25,15,20.950978405493384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'e': 0.003926526838305624, 'a': 0.4}",25,19,13.617038413219738,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
